1994nov
      1994.88
STN   LAT    LON CAST SAMP BTL CTDPRS CTDTMP CTDSAL CTDOXY   THETA   SALNTY  OXYGEN  CFC-11  CFC-12  CFC113  SF6  pCFC-12 CFC12age Mean Age
9005  39.853 -68.105 1 -9 19   11.0  14.579  34.929  -9.000  -9.000  34.926  -9.000   2.858   1.596   0.230  -9.000 517.655   2.195   1.612
9005  39.853 -68.105 1 -9 18   54.0  15.014  35.071  -9.000  -9.000  35.068  -9.000   2.677   1.482   0.208  -9.000 490.753   4.873   3.668
9005  39.853 -68.105 1 -9 15  152.0  13.050  35.672  -9.000  -9.000  35.666  -9.000   1.558   0.849   0.073  -9.000 258.883  17.804  30.066
9005  39.853 -68.105 1 -9 13  256.0   9.325  35.233  -9.000  -9.000  35.230  -9.000   0.596   0.318   0.015  -9.000  80.955  28.222 100.702
9005  39.853 -68.105 1 -9  9  458.0   6.228  35.071  -9.000  -9.000  35.070  -9.000   0.920   0.464   0.028  -9.000 100.956  26.528  85.094
9005  39.853 -68.105 1 -9  7  557.0   5.386  35.037  -9.000  -9.000  35.039  -9.000   1.111   0.561   0.047  -9.000 116.795  25.374  75.396
9005  39.853 -68.105 1 -9  5  661.0   4.975  35.015  -9.000  -9.000  35.018  -9.000   1.236   0.614   0.064  -9.000 125.071  24.833  71.128
9005  39.853 -68.105 1 -9  3  712.0   4.749  35.003  -9.000  -9.000  35.006  -9.000   1.293   0.645   0.050  -9.000 129.812  24.523  68.766
9005  39.853 -68.105 1 -9  4  712.0   4.749  35.003  -9.000  -9.000  35.006  -9.000   1.288   0.648   0.046  -9.000 130.416  24.484  68.469
9005  39.853 -68.105 1 -9  1  851.0   4.422  34.985  -9.000  -9.000  34.983  -9.000   1.370   0.676   0.055  -9.000 133.684  24.277  66.927
9006  39.789 -68.158 1 -9 19   11.0  15.820  35.505  -9.000  -9.000  35.500  -9.000   2.588   1.429   0.157  -9.000 492.384   4.757   3.548
9006  39.789 -68.158 1 -9 18  109.0  14.622  35.854  -9.000  -9.000  35.852  -9.000   1.707   0.926   0.052  -9.000 303.684  15.482  22.650
9006  39.789 -68.158 1 -9 16  205.0  11.793  35.514  -9.000  -9.000  35.513  -9.000   1.069   0.587   0.025  -9.000 168.613  22.252  52.832
9006  39.789 -68.158 1 -9 15  308.0   8.560  35.178  -9.000  -9.000  35.170  -9.000   0.549   0.302   0.010  -9.000  74.002  28.905 107.416
9006  39.789 -68.158 1 -9 14  405.0   7.021  35.099  -9.000  -9.000  35.100  -9.000   0.746   0.396   0.019  -9.000  89.755  27.429  93.195
9006  39.789 -68.158 1 -9 13  509.0   5.931  35.052  -9.000  -9.000  35.056  -9.000   0.978   0.499   0.018  -9.000 106.895  26.085  81.288
9006  39.789 -68.158 1 -9 12  612.0   5.226  35.030  -9.000  -9.000  35.031  -9.000   1.164   0.583   0.028  -9.000 120.354  25.141  73.538
9006  39.789 -68.158 1 -9 11  710.0   4.833  35.015  -9.000  -9.000  35.018  -9.000   1.230   0.622   0.042  -9.000 125.756  24.788  70.782
9006  39.789 -68.158 1 -9 10  808.0   4.556  35.000  -9.000  -9.000  35.002  -9.000   1.267   0.633   0.033  -9.000 126.096  24.766  70.612
9006  39.789 -68.158 1 -9  9  901.0   4.380  34.990  -9.000  -9.000  34.993  -9.000   1.253   0.630   0.041  -9.000 124.315  24.882  71.510
9006  39.789 -68.158 1 -9  8 1014.0   4.160  34.973  -9.000  -9.000  34.977  -9.000   1.298   0.639   0.048  -9.000 124.599  24.864  71.366
9006  39.789 -68.158 1 -9  7 1113.0   4.060  34.968  -9.000  -9.000  34.970  -9.000   1.275   0.643   0.052  -9.000 124.701  24.857  71.314
9006  39.789 -68.158 1 -9  6 1212.0   3.971  34.959  -9.000  -9.000  34.961  -9.000   1.330   0.655   0.054  -9.000 126.414  24.745  70.453
9006  39.789 -68.158 1 -9  5 1298.0   3.875  34.951  -9.000  -9.000  34.954  -9.000   1.383   0.681   0.045  -9.000 130.744  24.462  68.309
9006  39.789 -68.158 1 -9  4 1417.0   3.776  34.947  -9.000  -9.000  34.949  -9.000   1.328   0.659   0.058  -9.000 125.842  24.782  70.739
9006  39.789 -68.158 1 -9  3 1514.0   3.677  34.944  -9.000  -9.000  34.946  -9.000   1.243   0.617   0.051  -9.000 117.191  25.348  75.188
9006  39.789 -68.158 1 -9  2 1619.0   3.615  34.945  -9.000  -9.000  34.946  -9.000   1.141   0.566   0.042  -9.000 107.147  26.067  81.134
9006  39.789 -68.158 1 -9  1 1736.0   3.512  34.949  -9.000  -9.000  34.950  -9.000   0.878   0.450   0.040  -9.000  84.718  27.883  97.451
9007  39.706 -68.203 1 -9 20    9.0  15.974  35.597  -9.000  -9.000  35.595  -9.000   2.594   1.459   0.192  -9.000 506.567   3.326   2.356
9007  39.706 -68.203 1 -9 19  103.0  15.240  35.968  -9.000  -9.000  35.963  -9.000   1.680   0.920   0.038  -9.000 310.450  15.114  21.672
9007  39.706 -68.203 1 -9 18  202.0  12.508  35.603  -9.000  -9.000  35.609  -9.000   1.303   0.712   0.048  -9.000 211.618  20.165  40.250
9007  39.706 -68.203 1 -9 17  300.0   8.905  35.176  -9.000  -9.000  -9.000  -9.000   0.738   0.408   0.026  -9.000 101.690  26.469  84.581
9007  39.706 -68.203 1 -9 16  405.0   7.281  35.107  -9.000  -9.000  35.107  -9.000   0.680   0.348   0.013  -9.000  79.930  28.314 101.597
9007  39.706 -68.203 1 -9 15  505.0   6.024  35.067  -9.000  -9.000  35.071  -9.000   0.936   0.471   0.027  -9.000 101.400  26.492  84.784
9007  39.706 -68.203 1 -9 14  604.0   5.226  35.039  -9.000  -9.000  35.039  -9.000   1.126   0.564   0.032  -9.000 116.443  25.399  75.596
9007  39.706 -68.203 1 -9 13  709.0   4.880  35.028  -9.000  -9.000  35.030  -9.000   1.105   0.544   0.039  -9.000 110.274  25.842  79.241
9007  39.706 -68.203 1 -9 12  809.0   4.615  35.012  -9.000  -9.000  35.014  -9.000   1.145   0.586   0.035  -9.000 117.112  25.353  75.229
9007  39.706 -68.203 1 -9 11 1006.0   4.143  34.971  -9.000  -9.000  34.973  -9.000   1.346   0.690   0.059  -9.000 134.417  24.232  66.595
9007  39.706 -68.203 1 -9 10 1211.0   3.891  34.955  -9.000  -9.000  34.956  -9.000   1.328   0.667   0.082  -9.000 128.171  24.630  69.577
9007  39.706 -68.203 1 -9  9 1365.0   3.750  34.944  -9.000  -9.000  34.946  -9.000  -9.000  -9.000  -9.000  -9.000  -9.000  -9.000  -9.000
